external_id,source_portal,source_url,title,description,offer_type,price,area,rooms,floor,year_built,has_elevator,is_accessible,location,address,district_id,noise_db_min,noise_db_max
68027577,otodom,https://www.otodom.pl/pl/oferta/2-oddzielne-pokoje-bez-prowizji-od-zaraz-przymorze-ID4Br4Z,2 Oddzielne Pokoje | Bez Prowizji | Od Zaraz | Przymorze,,rent,2700,35,TWO,,,,,,pomorskie,,,
67989339,otodom,https://www.otodom.pl/pl/oferta/wrzeszcz-park-jaskowej-doliny-ogrodek-garaz-fitness-ID4Bh8f,Wrzeszcz park Jaśkowej Doliny ogródek garaż fitness,,rent,2900,38,ONE,,,,,,pomorskie,,,
59923610,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-gdansk-gdansk-oliwa-ul-opacka-22-ID43qRQ,"Mieszkanie Gdańsk Gdańsk, Oliwa, ul. Opacka 22",,rent,3800,54,TWO,,,,,,pomorskie,,,
68026490,otodom,https://www.otodom.pl/pl/oferta/z-widokiem-na-morze-2pok-trzy-zagle-ID4BqNs,"Z widokiem na morze, 2pok. Trzy Żagle",,rent,3200,47,TWO,,,,,,pomorskie,,,
68026361,otodom,https://www.otodom.pl/pl/oferta/4-pokoje-z-ogrodkiem-osiedle-zielone-strzezone-ID4BqLn,"4 pokoje z ogródkiem, osiedle zielone, strzeżone",,rent,7500,80.58,FOUR,,,,,,pomorskie,,,
67516452,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-ul-chmielna-3-gdansk-od-wrzesnia-ID4zi72,"Mieszkanie, ul. Chmielna 3, Gdańsk, OD WRZEŚNIA",,rent,3200,42,ONE,,,,,,pomorskie,,,
68026200,otodom,https://www.otodom.pl/pl/oferta/2-oddzielne-pokoje-przyjazne-zwierzetom-wrzeszcz-od-15-czerwca-ID4BqIM,2 Oddzielne Pokoje | Przyjazne zwierzętom | Wrzeszcz | Od 15 czerwca,,rent,2620,37.53,TWO,,,,,,pomorskie,,,
68026144,otodom,https://www.otodom.pl/pl/oferta/3-oddzielne-pokoje-media-all-in-idealne-dla-studentow-ID4BqHS,3 oddzielne pokoje >>MEDIA ALL IN<< Idealne dla studentów!,,rent,3935,52,THREE,,,,,,pomorskie,,,
68026043,otodom,https://www.otodom.pl/pl/oferta/4-pok-mieszkanie-gdansk-przymorze-1km-od-morza-ID4BqGf,"4 pok. mieszkanie - Gdańsk Przymorze, 1km od morza",,rent,5150,70.9,FOUR,,,,,,pomorskie,,,
66892081,otodom,https://www.otodom.pl/pl/oferta/gdansk-wrzeszcz-garnizon-komfortowy-apartament-bez-prowizji-ID4vFGx,Gdańsk Wrzeszcz Garnizon komfortowy apartament bez prowizji,,rent,3350,35.5,ONE,,,,,,pomorskie,,,
68026007,otodom,https://www.otodom.pl/pl/oferta/wyspa-spichrzow-2-pokoje-z-tarasem-ID4BqFF,Wyspa Spichrzów | 2 pokoje z tarasem,,rent,3900,48,TWO,,,,,,pomorskie,,,
68025972,otodom,https://www.otodom.pl/pl/oferta/2-pokojowe-wrzeszcz-od-15-06-elastyczny-wynajem-pets-friendly-ID4BqF6,2-pokojowe | Wrzeszcz| Od 15.06 | Elastyczny wynajem| Pets friendly,,rent,2430,36,TWO,,,,,,pomorskie,,,
96783612400067,otodom,https://www.otodom.pl/pl/oferta/studio-ostatnie-dni-promocji-1-miesiac-50-taniej-ID4ADh2,Studio |OSTATNIE DNI PROMOCJI 1 MIESIĄC 50% TANIEJ!!,,rent,2050,22,ONE,,,,,,pomorskie,,,
68025956,otodom,https://www.otodom.pl/pl/oferta/nowe-studio-centrum-wrzeszcza-przyjazne-zwierzetom-ID4BqEQ,Nowe Studio | Centrum Wrzeszcza! | Przyjazne zwierzętom,,rent,2070,25,ONE,,,,,,pomorskie,,,
68025950,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-najem-pracowniczy-dla-9os-ID4BqEK,Mieszkanie 3 pokojowe - najem pracowniczy dla 9os.,,rent,650,77,THREE,,,,,,pomorskie,,,
68025927,otodom,https://www.otodom.pl/pl/oferta/2-pokoje-na-wynajem-na-gdanskim-przymorzu-ID4BqEn,2 pokoje na wynajem na Gdańskim Przymorzu,,rent,2700,38,TWO,,,,,,pomorskie,,,
68003806,otodom,https://www.otodom.pl/pl/oferta/do-wynajecia-sloneczne-mieszkanie-gdansk-aniolki-ul-trubadurow-34-ID4BkTA,"Do wynajęcia słoneczne mieszkanie – Gdańsk Aniołki, ul. Trubadurów 34",,rent,1800,30,ONE,,,,,,pomorskie,,,
67777209,otodom,https://www.otodom.pl/pl/oferta/wygodne-2-pokoje-z-miejscem-w-hali-garazowej-gdansk-niepolomicka-ID4AnVN,"Wygodne 2 pokoje z miejscem w hali garażowej - Gdańsk, Niepołomicka",,rent,2500,42,TWO,,,,,,pomorskie,,,
67231653,otodom,https://www.otodom.pl/pl/oferta/kawalerka-silownia-sauna-i-co-working-bez-prowizji-ID4y61w,"Kawalerka- siłownia, sauna i co-working BEZ PROWIZJI",,rent,2150,24,ONE,,,,,,pomorskie,,,
67903613,otodom,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-gdansk-jasien-ID4AUPz,NOWE MIESZKANIE - GDAŃSK - JAŚIEŃ,,rent,3200,54,THREE,,,,,,pomorskie,,,
67903570,otodom,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-gdansk-jasien-ID4AUOS,NOWE MIESZKANIE - GDAŃSK - JAŚIEŃ,,rent,2500,44,TWO,,,,,,pomorskie,,,
65556487,otodom,https://www.otodom.pl/pl/oferta/apartament-na-wynajem-z-widokiem-na-morze-ID4r4eH,Apartament na wynajem z widokiem na morze,,rent,3300,40,TWO,,,,,,pomorskie,,,
65866581,otodom,https://www.otodom.pl/pl/oferta/nowy-apartament-gdansk-zajezdnia-wrzeszcz-ID4smUd,NOWY Apartament Gdańsk Zajezdnia Wrzeszcz,,rent,4600,51,TWO,,,,,,pomorskie,,,
67357759,otodom,https://www.otodom.pl/pl/oferta/noli-gdansk-riverside-ID4yCPt,Noli Gdańsk Riverside,,rent,,,,,,,,,pomorskie,,,
68024996,otodom,https://www.otodom.pl/pl/oferta/3-pokoje-nieumeblowane-zaaranzuj-po-swojemu-ID4Bqpm,"3 pokoje, Nieumeblowane – zaaranżuj po swojemu!",,rent,3200,50.78,THREE,,,,,,pomorskie,,,
68024898,otodom,https://www.otodom.pl/pl/oferta/przytulne-2-pokojowe-mieszkanie-z-miejscme-postojowym-gdansk-zaspa-ID4BqnM,Przytulne 2 pokojowe mieszkanie z miejscme postojowym Gdansk Zaspa,,rent,3400,45,TWO,,,,,,pomorskie,,,
68024128,otodom,https://www.otodom.pl/pl/oferta/sloneczne-2-pokojowe-mieszkanie-z-balkonem-i-widokiem-na-park-ID4Bqbm,Słoneczne 2-pokojowe mieszkanie z balkonem i widokiem na park,,rent,2800,35,TWO,,,,,,pomorskie,,,
67975116,otodom,https://www.otodom.pl/pl/oferta/nowe-wysokiej-jakosci-mieszkanie-orunia-ID4BdqQ,"Nowe, wysokiej jakości mieszkanie Orunia",,rent,4000,67.5,THREE,,,,,,pomorskie,,,
68022846,otodom,https://www.otodom.pl/pl/oferta/kawalerka-tuz-przy-lesie-wynajem-na-rok-ID4BpQG,Kawalerka tuż przy lesie- wynajem na rok,,rent,2500,35,ONE,,,,,,pomorskie,,,
68022737,otodom,https://www.otodom.pl/pl/oferta/prawdziwa-lokalizacyjna-petarda-2-pokoje-ID4BpOW,prawdziwa lokalizacyjna petarda! 2 pokoje,,rent,2200,26,TWO,,,,,,pomorskie,,,
67988029,otodom,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-2-pok-dobra-lokalizacja-dlugi-okres-od-1-viii-ID4BgN7,Atrakcyjne mieszkanie 2 pok. dobra lokalizacja-długi okres (od 1.VIII),,rent,2100,36,TWO,,,,,,pomorskie,,,
67981893,otodom,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-dla-pierwszych-najmecow-2-pokoje-piwnica-opcja-parking-ID4Bfc9,NOWE mieszkanie dla PIERWSZYCH NAJMECÓW-2 pokoje+piwnica+opcja parking,,rent,2600,36.25,TWO,,,,,,pomorskie,,,
67903240,otodom,https://www.otodom.pl/pl/oferta/70-metrowe-mieszkanie-do-wynajecia-od-zaraz-ID4AUJy,70 metrowe mieszkanie do wynajęcia od zaraz,,rent,3550,70,THREE,,,,,,pomorskie,,,
68021994,otodom,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokoje-pets-friendly-stocznia-od-zaraz-ID4BpCV,Nowoczesne 2 Pokoje | Pets Friendly | Stocznia | Od zaraz,,rent,2430,31,TWO,,,,,,pomorskie,,,
68021998,otodom,https://www.otodom.pl/pl/oferta/2-oddzielne-pokoje-bezposrednio-pets-friendly-od-zaraz-stocznia-ID4BpD0,2 Oddzielne Pokoje | Bezpośrednio | Pets Friendly | Od Zaraz |Stocznia,,rent,2880,40,TWO,,,,,,pomorskie,,,
67923198,otodom,https://www.otodom.pl/pl/oferta/luksusowy-apartament-200m-od-plazy-tarasy-baltyku-ID4AZWs,Luksusowy apartament 200m od plaży |Tarasy Bałtyku,,rent,4500,50,TWO,,,,,,pomorskie,,,
67359323,otodom,https://www.otodom.pl/pl/oferta/lightly-furnished-studio-25m2-last-days-of-promotion-ID4yDeH,Lightly Furnished | Studio | 25m2 -LAST DAYS OF PROMOTION!,,rent,2190,25,ONE,,,,,,pomorskie,,,
68021779,otodom,https://www.otodom.pl/pl/oferta/wynajme-od-czerwca3-pokoje-parking-komorka-ID4Bpzt,"Wynajmę od czerwca*3 pokoje, parking, komórka",,rent,3300,63,THREE,,,,,,pomorskie,,,
68021700,otodom,https://www.otodom.pl/pl/oferta/bez-prowizji-przyjazne-zwierzetom-od-zaraz-studio-stocznia-ID4Bpyc,Bez prowizji! | Przyjazne zwierzętom | Od zaraz | Studio | Stocznia,,rent,1960,24.7,ONE,,,,,,pomorskie,,,
66694062,otodom,https://www.otodom.pl/pl/oferta/studio-z-2-osobnymi-sypialniami-w-pelni-wyposazone-ID4wQaG,Studio z 2 osobnymi sypialniami | W pełni wyposażone,,rent,3400,39,THREE,,,,,,pomorskie,,,
66694175,otodom,https://www.otodom.pl/pl/oferta/studio-typu-compact-1-miesiac-50-taniej-pet-friendly-ID4wQcw,Studio typu Compact |  1 MIESIĄC 50% TANIEJ | Pet friendly,,rent,2000,19,ONE,,,,,,pomorskie,,,
67995592,otodom,https://www.otodom.pl/pl/oferta/2pokoje-obok-tramwaj-10-min-do-centrum-ID4BiL6,2pokoje/Obok tramwaj/10 min do Centrum,,rent,2700,43,TWO,,,,,,pomorskie,,,
64261250,otodom,https://www.otodom.pl/pl/oferta/nowe-2-pokoje-poludnie-gdanska-atrakcyjna-cena-dla-firm-ID4lDhM,Nowe 2 pokoje Południe Gdańska atrakcyjna cena dla firm,,rent,2590,42,TWO,,,,,,pomorskie,,,
68021104,otodom,https://www.otodom.pl/pl/oferta/apartament-ul-czarny-dwor-2-pokoje-ID4BpoA,Apartament ul. Czarny Dwór - 2 pokoje,,rent,3800,48.75,TWO,,,,,,pomorskie,,,
68021066,otodom,https://www.otodom.pl/pl/oferta/2-sloneczne-pokoje-w-kamienicy-przy-ul-hallera-z-miejscem-parkingowym-ID4BpnY,2 słoneczne pokoje w kamienicy przy. ul Hallera z miejscem parkingowym,,rent,2750,52,TWO,,,,,,pomorskie,,,
68008457,otodom,https://www.otodom.pl/pl/oferta/wynajme-3-pokojowe-mieszkanie-na-przymorzu-garderoba-hala-garazowa-ID4Bm6B,"Wynajmę 3-pokojowe mieszkanie na Przymorzu – garderoba, hala garażowa",,rent,3900,72,THREE,,,,,,pomorskie,,,
67902909,otodom,https://www.otodom.pl/pl/oferta/kawalerka-do-wynajecia-25-5-m-ogrodek-komorka-lokatorska-ID4AUEd,"Kawalerka do wynajęcia 25,5 m² – ogródek, komórka lokatorska",,rent,2100,25.5,ONE,,,,,,pomorskie,,,
96802595600067,otodom,https://www.otodom.pl/pl/oferta/nowe-studio-centrum-wrzeszcza-przyjazne-zwierzetom-ID4BqEQ,Nowe Studio | Centrum Wrzeszcza! | Przyjazne zwierzętom,,rent,2070,25,ONE,,,,,,pomorskie,,,
67716354,otodom,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-mieszkanie-na-wynajem-lawendowe-wzgorze-parking-ID4A87g,"Nowoczesne 2-pokojowe mieszkanie na wynajem, Lawendowe Wzgórze|Parking",,rent,2400,40,TWO,,,,,,pomorskie,,,
67664786,otodom,https://www.otodom.pl/pl/oferta/nowoczesny-apartament-do-wynajecia-pierwszy-najem-sloneczny-ID4zUHv,"Nowoczesny apartament do wynajęcia – pierwszy najem, słoneczny",,rent,2200,40,TWO,,,,,,pomorskie,,,
67620970,otodom,https://www.otodom.pl/pl/oferta/przestronne-3-pokojowe-mieszkanie-dla-rodziny-lub-pary-ID4zJiO,Przestronne 3-pokojowe mieszkanie dla rodziny lub pary,,rent,2900,64,THREE,,,,,,pomorskie,,,
68020820,otodom,https://www.otodom.pl/pl/oferta/nowa-kawalerka-obok-ecs-ID4Bpk0,Nowa kawalerka obok Ecs,,rent,2500,25,ONE,,,,,,pomorskie,,,
68020777,otodom,https://www.otodom.pl/pl/oferta/wynajem-46-3m2-2-pokoje-ID4Bpjj,"Wynajem 46,3m2, 2 pokoje",,rent,3000,46.3,TWO,,,,,,pomorskie,,,
67977226,otodom,https://www.otodom.pl/pl/oferta/wygodne-4-pokoje-z-widokiem-na-morze-ul-chlopska-ID4BdYS,"Wygodne 4 pokoje z widokiem na morze, ul. Chłopska",,rent,5000,69.4,FOUR,,,,,,pomorskie,,,
68020044,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-ul-wegrzyna-bez-prowizji-ID4Bp7u,Mieszkanie 3 pokojowe  ul. Węgrzyna  BEZ PROWIZJI,,rent,3200,54,THREE,,,,,,pomorskie,,,
68019910,otodom,https://www.otodom.pl/pl/oferta/apartament-blisko-centrum-wynajem-caloroczny-ID4Bp5k,Apartament blisko centrum- wynajem całoroczny,,rent,2300,15,ONE,,,,,,pomorskie,,,
66413549,otodom,https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-2-pokojowe-45m2-gdansk-poludnie-ID4uFch,Wynajmę mieszkanie 2 pokojowe 45m2 Gdańsk Południe,,rent,2650,45,TWO,,,,,,pomorskie,,,
68015551,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-gdansk-matarnia-ID4BnX1,Mieszkanie do wynajęcia. Gdańsk Matarnia,,rent,2600,51.2,TWO,,,,,,pomorskie,,,
68019538,otodom,https://www.otodom.pl/pl/oferta/2-pokoje-39m2-osiedle-pastelowe-ID4BoZk,2 pokoje | 39m2 | osiedle pastelowe,,rent,2500,39,TWO,,,,,,pomorskie,,,
67939734,otodom,https://www.otodom.pl/pl/oferta/gdansk-przymorze-komfortowy-apartament-15-pietro-ID4B4ea,"Gdańsk Przymorze! Komfortowy apartament, 15 piętro",,rent,6800,80,THREE,,,,,,pomorskie,,,
68014312,otodom,https://www.otodom.pl/pl/oferta/klimatyzacja-prywatna-sauna-78-m-3-pokoje-swiezo-odremontowane-ID4BnD2,Klimatyzacja + prywatna sauna| 78 m² | 3 pokoje | świeżo odremontowane,,rent,5700,78,THREE,,,,,,pomorskie,,,
68019199,otodom,https://www.otodom.pl/pl/oferta/gdansk-3-pokoje-65m2-jelitkowski-dwor-od-czerwca-ID4BoTR,Gdańsk 3 pokoje 65m2 Jelitkowski Dwór od Czerwca,,rent,4200,65,THREE,,,,,,pomorskie,,,
67190710,otodom,https://www.otodom.pl/pl/oferta/sloneczne-3-pokoje-60m2-morena-hala-balkon-ID4xWn8,Słoneczne 3 pokoje 60m2 Morena hala balkon,,rent,3500,60,THREE,,,,,,pomorskie,,,
67237056,otodom,https://www.otodom.pl/pl/oferta/2-pokoje-70-m2-balkon-hala-marina-jachtowa-ID4y7qE,"2 pokoje 70 m2  balkon  hala, marina jachtowa",,rent,3900,70,TWO,,,,,,pomorskie,,,
66444594,otodom,https://www.otodom.pl/pl/oferta/apartament-3-pokoje-parking-gdansk-sw-barbary-dlugi-wynajem-ID4uNh0,Apartament - 3 pokoje. Parking. Gdańsk św. Barbary. Długi wynajem,,rent,4600,70,THREE,,,,,,pomorskie,,,
65567365,otodom,https://www.otodom.pl/pl/oferta/wynajme-szeregowke-gdansk-sienna-5b-ID4r749,Wynajmę szeregówkę Gdańsk Sienna 5B,,rent,13000,150,FOUR,,,,,,pomorskie,,,
65464037,otodom,https://www.otodom.pl/pl/oferta/kameralne-3-pokoje-ogrodek-2-miejsca-postojowe-ID4qGbz,Kameralne 3 pokoje+ogródek+2 miejsca postojowe,,rent,3500,53,THREE,,,,,,pomorskie,,,
67894904,otodom,https://www.otodom.pl/pl/oferta/nowy-apartament-2-pokojowy-z-duzym-ogrodkiem-33-m-ID4ASz6,NOWY Apartament 2 pokojowy z dużym ogródkiem 33 m²,,rent,2700,36,TWO,,,,,,pomorskie,,,
68017651,otodom,https://www.otodom.pl/pl/oferta/3-pokoje-garaz-taras-dwie-lazienki-ID4BouT,"3 pokoje, garaż, taras, dwie łazienki",,rent,3600,72.8,THREE,,,,,,pomorskie,,,
68017379,otodom,https://www.otodom.pl/pl/oferta/duze-mieszkanie-52m2-na-przymorzu-blisko-obc-ID4Boqw,"Duże mieszkanie 52m2 na Przymorzu, blisko Obc",,rent,2800,52,TWO,,,,,,pomorskie,,,
68017034,otodom,https://www.otodom.pl/pl/oferta/lostowice-2-pokoje-ogrodek-parking-wysoki-stan-ID4BokV,"Łostowice, 2 pokoje, ogródek, parking, wysoki stan",,rent,3000,37,TWO,,,,,,pomorskie,,,
67964865,otodom,https://www.otodom.pl/pl/oferta/nowe-jasne-2pok-garnizon-lux-komorka-gdansk-ID4BaLw,Nowe jasne 2pok Garnizon Lux Komórka Gdańsk,,rent,4200,47.85,TWO,,,,,,pomorskie,,,
68016722,otodom,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-osiedle-atrium-w-oliwie-ID4BofU,Nowoczesne mieszkanie |  Osiedle Atrium w Oliwie,,rent,3600,42.5,TWO,,,,,,pomorskie,,,
68016686,otodom,https://www.otodom.pl/pl/oferta/3m164313-ID4Bofk,3m164313,,rent,3500,70.65,THREE,,,,,,pomorskie,,,
67992391,otodom,https://www.otodom.pl/pl/oferta/ekskluzywny-dwupokojowy-apartament-atrium-oliva-ID4BhWt,Ekskluzywny dwupokojowy apartament | Atrium Oliva,,rent,4900,43,TWO,,,,,,pomorskie,,,
67992183,otodom,https://www.otodom.pl/pl/oferta/ekskluzywny-trzypokojowy-apartament-loft-atrium-oliva-ID4BhS7,Ekskluzywny trzypokojowy apartament loft | Atrium Oliva,,rent,6900,62,THREE,,,,,,pomorskie,,,
68016159,otodom,https://www.otodom.pl/pl/oferta/2-pokoje-41m2-balkon-miejsce-postojowe-naziemne-ID4Bo6P,"2-pokoje, 41m2, balkon, miejsce postojowe naziemne",,rent,3300,41,TWO,,,,,,pomorskie,,,
68016119,otodom,https://www.otodom.pl/pl/oferta/wrzeszcz-2-pok-z-balkonem-ID4Bo6b,"Wrzeszcz, 2 pok z balkonem",,rent,2600,42,TWO,,,,,,pomorskie,,,
68016058,otodom,https://www.otodom.pl/pl/oferta/2-pokoje-prestizowe-osiedle-oliwa-ID4Bo5c,"2 pokoje, prestiżowe osiedle - Oliwa",,rent,3600,48,TWO,,,,,,pomorskie,,,
67974722,otodom,https://www.otodom.pl/pl/oferta/3pokoje-obok-przystanek-ID4Bdku,3pokoje/Obok przystanek/,,rent,3000,50,THREE,,,,,,pomorskie,,,
63122314,otodom,https://www.otodom.pl/pl/oferta/od-31-sierpnia-2026-najem-dlugoterminowy-ID4gQZQ,Od 31. sierpnia 2026 Najem długoterminowy,,rent,3500,41,TWO,,,,,,pomorskie,,,
67929526,otodom,https://www.otodom.pl/pl/oferta/blisko-centrum-w-pelni-wyposazona-2min-do-tramwaju-ID4B1zv,Blisko Centrum/W pełni wyposażona/2min do tramwaju,,rent,2100,25,ONE,,,,,,pomorskie,,,
67997826,otodom,https://www.otodom.pl/pl/oferta/nowe-z-ogrodkiem-10min-do-wyspy-spichrzow-ID4Bjl8,Nowe/Z ogródkiem/10min do Wyspy Spichrzów,,rent,2400,28,ONE,,,,,,pomorskie,,,
67870302,otodom,https://www.otodom.pl/pl/oferta/2-pokoje-oddzielna-kuchnia-balkon-miejsce-parkingowe-ID4AMai,2 pokoje + oddzielna kuchnia | balkon | miejsce parkingowe |,,rent,3150,54,TWO,,,,,,pomorskie,,,
96771635400067,otodom,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-mieszkanie-na-wynajem-lawendowe-wzgorze-parking-ID4A87g,"Nowoczesne 2-pokojowe mieszkanie na wynajem, Lawendowe Wzgórze|Parking",,rent,2400,40,TWO,,,,,,pomorskie,,,
67951213,otodom,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-gdanskiej-przerobce-ID4B7dj,Dwupokojowe mieszkanie na gdańskiej Przeróbce,,rent,2000,42,TWO,,,,,,pomorskie,,,
66585109,otodom,https://www.otodom.pl/pl/oferta/wynajme-nowe-mieszknie-ID4wnPn,wynajmę nowe mieszknie,,rent,3500,57,THREE,,,,,,pomorskie,,,
68015106,otodom,https://www.otodom.pl/pl/oferta/rodzinny-apartament-przy-parku-reagana-ID4BnPQ,Rodzinny apartament przy Parku Reagana,,rent,8000,92,FOUR,,,,,,pomorskie,,,
67183274,otodom,https://www.otodom.pl/pl/oferta/kawalerka-silownia-sauna-i-co-working-bez-prowizji-ID4xTrc,"Kawalerka -  siłownia, sauna i co-working BEZ PROWIZJI",,rent,2250,21,ONE,,,,,,pomorskie,,,
66826442,otodom,https://www.otodom.pl/pl/oferta/apartament-2-pok-silownia-sauna-i-co-working-bez-prowizji-ID4voBQ,"Apartament 2 pok. -  siłownia, sauna i co-working BEZ PROWIZJI",,rent,2600,32,TWO,,,,,,pomorskie,,,
68014980,otodom,https://www.otodom.pl/pl/oferta/3-pok-blisko-centrum-gdanska-garaz-ID4BnNO,3 pok blisko centrum Gdańska garaż,,rent,3700,75,THREE,,,,,,pomorskie,,,
68014970,otodom,https://www.otodom.pl/pl/oferta/morena-2-pokoje-z-miejscem-postojowym-ID4BnNE,Morena - 2 pokoje z miejscem postojowym,,rent,2700,58,TWO,,,,,,pomorskie,,,
67884123,otodom,https://www.otodom.pl/pl/oferta/apartament-z-ogrodem-w-doskonalej-lokalizacji-wrzeszcz-gdansk-ID4APLd,"APARTAMENT Z OGRODEM W DOSKONAŁEJ LOKALIZACJI – WRZESZCZ, GDAŃSK",,rent,4900,60,TWO,,,,,,pomorskie,,,
68014762,otodom,https://www.otodom.pl/pl/oferta/neptun-park-3-pokoje-92-50-m2-2-tarasy-komorka-ID4BnKi,"Neptun Park, 3-pokoje, 92,50 m2, 2 tarasy, komórka",,rent,5800,92.5,THREE,,,,,,pomorskie,,,
67915069,otodom,https://www.otodom.pl/pl/oferta/pierwszy-najemca-komfort-39-m-przy-parku-orunskim-balkon-garaz-ID4AXOl,Pierwszy najemca | Komfort- 39 m² przy Parku Oruńskim | Balkon | Garaż,,rent,3000,39,TWO,,,,,,pomorskie,,,
68014467,otodom,https://www.otodom.pl/pl/oferta/eleganckie-2-pokojowe-mieszkanie-do-wynajecia-ID4BnFx,Eleganckie 2-pokojowe mieszkanie do wynajęcia,,rent,2300,33,TWO,,,,,,pomorskie,,,
68014504,otodom,https://www.otodom.pl/pl/oferta/zajezdnia-wrzeszcz-od-czerwca-2-lazienki-ID4BnG8,Zajezdnia Wrzeszcz | Od czerwca | 2 łazienki,,rent,4500,60,THREE,,,,,,pomorskie,,,
68014494,otodom,https://www.otodom.pl/pl/oferta/srebrna-cisza-i-odpoczynek-ID4BnFY,Srebrna - cisza i odpoczynek,,rent,3000,50,THREE,,,,,,pomorskie,,,
67983232,otodom,https://www.otodom.pl/pl/oferta/kawalerka-30-4m2-gdansk-oliwa-ID4BfxK,"Kawalerka 30,4m2, Gdańsk Oliwa",,rent,2800,30.4,ONE,,,,,,pomorskie,,,
68014147,otodom,https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-na-kielpinku-wiszace-ogrody-ID4BnAn,2 pok. mieszkanie na Kiełpinku - Wiszące Ogrody,,rent,2700,56,TWO,,,,,,pomorskie,,,
68014149,otodom,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-w-oliwie-parking-ID4BnAp,2 pokojowe mieszkanie w Oliwie + parking!,,rent,3390,50,TWO,,,,,,pomorskie,,,
67907033,otodom,https://www.otodom.pl/pl/oferta/premium-garnizon-design-garaz-3pok-lux-gdansk-ID4AWIJ,Premium Garnizon Design Garaż 3pok Lux Gdańsk,,rent,5800,80,THREE,,,,,,pomorskie,,,
68013847,otodom,https://www.otodom.pl/pl/oferta/przytulne-trzypokojowe-mieszkanie-w-gdansku-oliwie-ID4Bnwx,Przytulne trzypokojowe mieszkanie w Gdańsku Oliwie,,rent,2990,56,THREE,,,,,,pomorskie,,,
63039450,otodom,https://www.otodom.pl/pl/oferta/bez-kaucji-dwupokojowe-mieszkanie-z-balkonem-i-garazem-w-gdansku-ID4gwrk,Bez Kaucji! Dwupokojowe mieszkanie z balkonem i garażem w Gdańsku,,rent,2500,39,TWO,,,,,,pomorskie,,,
67938159,otodom,https://www.otodom.pl/pl/oferta/doki-living-3-pokoje-5-pietro-wynajme-ID4B3OL,"DOKI LIVING 3 pokoje, 5 piętro - wynajmę",,rent,4900,53,THREE,,,,,,pomorskie,,,
67609832,otodom,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-po-remoncie-ciche-tylko-4-mieszkania-na-klatce-ID4zGpa,"Mieszkanie 2 pokoje , po remoncie, Ciche, tylko 4 mieszkania na klatce",,rent,3000,46,TWO,,,,,,pomorskie,,,
67783750,otodom,https://www.otodom.pl/pl/oferta/komfortowe-2-pokojowe-nowa-letnica-porto-blisko-morza-ID4ApEi,Komfortowe 2 pokojowe Nowa Letnica Porto  blisko morza,,rent,3000,42,TWO,,,,,,pomorskie,,,
67976974,otodom,https://www.otodom.pl/pl/oferta/2-pok-mieszkanie-na-kielpinku-wiszace-ogrody-ID4BdUO,2 pok. mieszkanie na Kiełpinku - Wiszące Ogrody,,rent,2700,56,TWO,,,,,,pomorskie,,,
66179791,otodom,https://www.otodom.pl/pl/oferta/2-pokojowy-apartament-39-m2-garnizon-komorka-lokatorska-ID4tGnZ,"2-pokojowy apartament 39 m2, Garnizon + komórka lokatorska",,rent,3400,39,TWO,,,,,,pomorskie,,,
67974138,otodom,https://www.otodom.pl/pl/oferta/unikatowe-wnetrza-dla-koneserow-designu-ID4Bdb4,Unikatowe wnętrza dla koneserów designu,,rent,8000,76,THREE,,,,,,pomorskie,,,
68013193,otodom,https://www.otodom.pl/pl/oferta/2-pokoje-nowe-osiedle-z-2023-roku-balkon-parking-ID4BnkZ,2 pokoje | Nowe Osiedle z 2023 roku| Balkon | Parking,,rent,2400,39,TWO,,,,,,pomorskie,,,
65450145,otodom,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-3-pokojowe-4-pory-roku-ID4qCzw,Przestronne mieszkanie 3-pokojowe. 4 Pory Roku,,rent,3300,68,THREE,,,,,,pomorskie,,,
67909265,otodom,https://www.otodom.pl/pl/oferta/piotrkowska-balkon-przytulne-nowa-kuchnia-ID4AViJ,"Piotrkowska, balkon, przytulne, nowa kuchnia",,rent,2500,35.12,TWO,,,,,,pomorskie,,,
